respondent_id,synced_at,bu,survey_type,subholding,location,region,facility_type,facility_id,overall_score,overall_group,people_score,process_score,premises_score,nps_score,feedback,tags,sentiment,channel,language
ba3bcd02-dc23-4f42-8726-a2cc888ace01,2025-10-18 11:58:00,IDM,General,IDM,TMII,,MERCHANDISE STORE,IDM-TMII-Merchandise Store-Merchandise Store Area-01,5,Satisfied,,,5,,Sudah beberapa kali beli produk kaos memiliki jahitan yang sangat rapi dan sablon yang tidak mudah retak meskipun sudah dicuci berkali-kali. Sangat terkesan karena menggunakan standar produksi yang tinggi. Harganya pun sangat sepadan dengan kualitas yang ditawarkan. Saya akan merekomendasikan merchandise TMII kepada teman-teman yang mencari produk berkualitas tinggi dengan desain yang keren,Product Quality and Durability|Pricing and Value for Money,Positive,,
29cda5d8-1905-4017-a2eb-39e164c0ba03,2025-10-18 19:40:00,IDM,General,IDM,TMII,,MERCHANDISE STORE,IDM-TMII-Merchandise Store -Merchandise Store Counter-01,5,Satisfied,5,5,5,,,,,,
886957c9-e0b7-49f8-9846-728c0ab0e70d,2025-10-20 17:10:00,IDM,General,IDM,TMII,,MERCHANDISE STORE,IDM-TMII-Merchandise Store-Merchandise Store Area-01,5,Satisfied,,,5,,"Bagus aku suka belanja di sini, cukup byk yg bisa diliat dari souvenir, tumblr, baju tmii yg lucu, sama batik. Aku beli kopi luwak dari sini buat stock kopi di rumah. Storeny juga bersih baguss",Variety of Merchandise Items|Store Environment and Facilities,,,
76dd8bda-3ada-488b-a43b-be078e06c9a4,2025-10-21 13:30:00,IDM,General,IDM,TMII,,MERCHANDISE STORE,IDM-TMII-Merchandise Store-Merchandise Store Area-01,5,Satisfied,,5,,,"Sangat membantu saat hujan terdapat payung dan ada jas hujan juga di dalamnya, sangat mempermudah kami berpindah tempat saat hujan tanpa perlu kebasahan","Additional Amenities (e.g., umbrellas, changing rooms)",,,
173a20f8-3698-41a1-8c3e-9a27155e5e20,2025-10-23 16:41:00,IDM,General,IDM,TMII,,MERCHANDISE STORE,IDM-TMII-Merchandise Store-Merchandise Store Area-01,5,Satisfied,5,5,5,,TMII sudah seperti community hub untuk olahraga. Kita bisa lari keliling dengan pemandangan rumah adat yang keren. Karena hari ini hujan tapi bisa langsung bersih dengan fasilitas kamar mandi yang modern dan loker barang jadii ga perlu pusing memikirkan tempat ganti baju atau nitipin barang,Suggestions for Store Improvements and Rest Areas|Store Environment and Facilities,Positive,,
bf182aa6-294f-4d92-8254-4d19ddaffc7b,2025-10-24 15:05:00,IDM,General,IDM,TMII,,MERCHANDISE STORE,IDM-TMII-Merchandise Store-Merchandise Store Area-01,5,Satisfied,,5,,,"Toko nya bersih, asik buat muter-muter, fitting roomnya juga enak hehe. Ada kopi, ada es krim. Kayanya lengkap",Store Environment and Facilities|Shopping Experience and Convenience,Positive,,
8b933e4c-7511-4ace-8abb-d442cba9f49e,2025-11-06 12:20:21,IDM,General,IDM,TMII,,MERCHANDISE STORE,IDM-TMII-Merchandise Store-Merchandise Store Area-01,5,Satisfied,5,5,5,,Semua produknya unik dan keren,Creative and Unique Designs,,,Bahasa
475227a2-6c41-4b41-9739-4d14e6b26499,2025-11-05 14:24:07,IDM,General,IDM,TMII,,MERCHANDISE STORE,IDM-TMII-Merchandise Store -Merchandise Store Counter-01,3,Neutral,3,3,3,,Tolong buatkan tempat untuk istirahat crew bus / crew travel. Ditunggu,Suggestions for Store Improvements and Rest Areas,Neutral,,Bahasa
19f12d89-6e45-4a8c-9cf8-ead89bf3cf56,2025-11-02 16:15:55,IDM,General,IDM,TMII,,MERCHANDISE STORE,IDM-TMII-Merchandise Store-Merchandise Store Area-01,5,Satisfied,5,5,5,,Seru jelajah tmii saat sehabis hujan dan souvenir khas nusantara juga unik,Creative and Unique Designs|Cultural Representation in Products,Positive,,Bahasa
344d922c-185d-4558-aa91-02315b6552fc,2026-01-02 17:16:30,IDM,General,IDM,TMII,,MERCHANDISE STORE,IDM-TMII-Merchandise Store -Merchandise Store Counter-01,5,Satisfied,5,5,5,,"Bagus kali, barang barangnya dan kualitas barangnya sangat bagus tapi uangnya agak mahal untuk saya tapi its oke lah tokonya bagus dan bersih juga dan orangnya ramah",Overall Satisfaction and Recommendations|Product Quality and Durability|Store Environment and Facilities|Pricing and Value for Money,Positive,,Bahasa
fcd4693f-048e-42c8-9d89-1757bd7f3841,2026-03-23 18:14:26,IDM,General,IDM,TMII,,MERCHANDISE STORE,IDM-TMII-Merchandise Store -Merchandise Store Counter-01,2,Dissatisfied,4,2,4,,Ruang menyusui,Suggestions for Store Improvements and Rest Areas,Neutral,,Bahasa
da94ca93-2e20-49e0-a203-c0de6c1793ba,2025-10-12 13:44:40,IDM,General,IDM,TMII,,MERCHANDISE STORE,IDM-TMII-Merchandise Store -Merchandise Store Counter-01,5,Satisfied,,,,,"Saya puas dengan kualitas barang yang dijual. Cinderamatanya tidak hanya lucu, tapi juga berkualitas. Cocok banget untuk kenang-kenangan yang berkesan setelah keliling TMII seharian.",,Positive,,Bahasa
54443e5f-6bdf-4b88-ad9f-488d2c4d267d,2025-10-11 14:03:32,IDM,General,IDM,TMII,,MERCHANDISE STORE,IDM-TMII-Merchandise Store -Merchandise Store Counter-01,5,Satisfied,,,,,"Barang-barang yang dijual sangat unik dan kreatif. Kualitasnya juga bagus, tidak asal-asalan. Ini membuat saya yakin untuk membeli cenderamata yang berkesan dari TMII.",,Positive,,Bahasa
71bf2ad1-db1a-4e0c-8b67-62ea3237e0e7,2025-10-11 10:28:50,IDM,General,IDM,TMII,,MERCHANDISE STORE,IDM-TMII-Merchandise Store-Merchandise Store Area-01,5,Satisfied,,,,,"Merchendise tmii ini tempatnya rapi, nyaman, bersih, bikin betah. Ada spot mirror selfie. Selain belanja aku juga sambil ngopi disini enak bgtttt",,Positive,,Bahasa
36df089d-685d-4b0d-b489-660084331afe,2025-10-07 09:59:04,IDM,General,IDM,TMII,,MERCHANDISE STORE,IDM-TMII-Merchandise Store -Merchandise Store Counter-01,4,Satisfied,,,,,Semua sdh baik,,Neutral,,Bahasa
e7f3d554-8bad-427a-8342-d0d7585a0306,2025-10-07 09:57:22,IDM,General,IDM,TMII,,MERCHANDISE STORE,IDM-TMII-Merchandise Store -Merchandise Store Counter-01,4,Satisfied,,,,,"variasi produk ditambah, khususnya di sandal dan baju one set anak",,Positive,,Bahasa
3d7cedaa-a572-46cc-a996-d0e8012047bc,2025-10-07 09:55:51,IDM,General,IDM,TMII,,MERCHANDISE STORE,IDM-TMII-Merchandise Store -Merchandise Store Counter-01,4,Satisfied,,,,,,,,,English
35a7f742-9824-4a6e-bd25-160e01555332,2025-10-05 13:45:12,IDM,General,IDM,TMII,,MERCHANDISE STORE,IDM-TMII-Merchandise Store -Merchandise Store Counter-01,5,Satisfied,,,,,"Kreativitas desainnya top! Misalnya, gantungan kuncinya nggak cuma logo TMII, tapi dibikin bentuk motif batik atau alat musik mini",,Positive,,Bahasa
9bf0094f-0599-4724-a530-784a6f08eede,2025-09-30 17:37:52,IDM,General,IDM,TMII,,MERCHANDISE STORE,IDM-TMII-Merchandise Store -Merchandise Store Counter-01,5,Satisfied,,,,,"Saya suka banget beli oleh-oleh di sini. Mereka menjual barang-barang yang ada unsur kebudayaan Indonesia, tapi desainnya modern dan stylish. Cocok buat dibawa pulang sebagai kenang-kenangan yang berkesan dan nggak malu-maluin buat dikasih ke teman.",,Positive,,Bahasa
e43385ed-0ca0-4ef4-b500-b0fbe1d5441c,2025-09-27 19:03:24,IDM,General,IDM,TMII,,MERCHANDISE STORE,IDM-TMII-Merchandise Store -Merchandise Store Counter-01,4,Satisfied,,,,,,,,,Bahasa
1b48321d-62f6-4244-9861-3b38e78486c6,2025-09-27 13:09:54,IDM,General,IDM,TMII,,MERCHANDISE STORE,IDM-TMII-Merchandise Store -Merchandise Store Counter-01,2,Dissatisfied,,,,,Test Ticket Merchandise store Area,,Neutral,,Bahasa
515bc46d-1b54-4c97-8caa-6007db41a8de,2025-09-27 13:06:28,IDM,General,IDM,TMII,,MERCHANDISE STORE,IDM-TMII-Merchandise Store -Merchandise Store Counter-01,2,Dissatisfied,,,,,Test ticket Merchandise store Kasir,,Neutral,,Bahasa
007c2448-a80d-48ad-8248-246e61eb2aaa,2025-09-15 14:04:09,IDM,General,IDM,TMII,,MERCHANDISE STORE,IDM-TMII-Merchandise Store -Merchandise Store Counter-01,3,Neutral,,,,,Mahal,,Negative,,Bahasa
ad461b09-de61-45b5-878a-cebcc5e094d6,2025-09-14 13:12:20,IDM,General,IDM,TMII,,MERCHANDISE STORE,IDM-TMII-Merchandise Store -Merchandise Store Counter-01,4,Satisfied,,,,,,,,,Bahasa
766e8809-9d02-40f3-8a66-179403b073b2,2025-09-13 13:54:51,IDM,General,IDM,TMII,,MERCHANDISE STORE,IDM-TMII-Merchandise Store -Merchandise Store Counter-01,5,Satisfied,,,,,,,,,Bahasa
d436c06f-1a02-46ef-882a-241b62a3c0d0,2025-09-13 13:53:13,IDM,General,IDM,TMII,,MERCHANDISE STORE,IDM-TMII-Merchandise Store -Merchandise Store Counter-01,4,Satisfied,,,,,,,,,Bahasa
355e2efc-5491-451b-807e-71381fe580f3,2025-12-08 16:21:40,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Pusaka-01,5,Satisfied,5,5,5,,"Bagi yang suka dengan sejarah benda-benda kuno dan tertarik pada kisah-kisah mistis, Museum pusaka adalah spot yang wajib dikunjungi. Rasanya seperti bertemu langsung dengan peninggalan masa lalu yang penuh makna.",Exhibit Quality and Diversity|Educational Content and Interpretations|Collection Preservation and Conservation,Positive,,Bahasa
7feabe6e-2158-4876-a360-29e996330ba6,2025-12-08 16:19:46,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Indonesia-01,5,Satisfied,5,5,5,,Berada di dalam Museum Indonesia memberikan pengalaman yang tenang dan eksklusif. Suasana yang hening dan penataan cahaya yang apik membuat kami benar-benar fokus pada koleksi. Ini adalah tempat belajar yang serius namun sangat nyaman dan menyenangkan,Museum Atmosphere and Ambiance|Educational Content and Interpretations,Positive,,Bahasa
a955e66b-7b20-44a8-af76-a3ad8a82ed0d,2025-12-07 11:31:30,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Pusaka-01,4,Satisfied,5,5,4,,Sudah cukup rapi dan tertata rapi dan bersih,Cleanliness and Maintenance,Positive,,Bahasa
f7ca4ed1-143a-4eb2-9b80-0439a84a6743,2025-12-06 15:22:12,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Pusaka-01,4,Satisfied,5,4,4,,"Fasilitas yang ada di museum sudah cukup baik, tetapi mungkin lebih di tingkatkan lagi dan lebih di rawat lagi fasilitas yang sudah ada.",Suggestions for Facility Improvement|Cleanliness and Maintenance|Facilities and Amenities,Positive,,Bahasa
908ae1b5-a696-423c-8014-0f72264b2779,2025-12-04 17:42:25,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Indonesia-01,5,Satisfied,5,5,5,,"Recommended,suasana museum yang terasa terbuka dan nyaman saat edukasi sejarah Indonesia",Overall Visitor Experience and Satisfaction|Museum Atmosphere and Ambiance|Educational Content and Interpretations,Positive,,Bahasa
77cc39c2-9647-4a0d-bd73-92e884dc626e,2025-12-01 15:05:06,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Pusaka-01,5,Satisfied,5,5,5,,"saya melakukan wWancara disini ,  sangat puas  dengan pelayanan bapak nya,,, 💗🙏🏻🙏🏻🙏🏻",Customer Service and Guides,Positive,,Bahasa
92720810-3187-4294-aa2a-850e0b785da9,2025-11-27 15:52:20,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Indonesia-01,5,Satisfied,4,4,4,,Museum nya bagus ternyata ya worth it kok dan ternyata Instagramable buat foto,Photo Opportunities and Instagrammability,Positive,,Bahasa
145ea80e-b2fb-4d75-85c4-2848aa77c7fc,2025-11-27 15:51:58,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Indonesia-01,5,Satisfied,5,5,5,,"Besides the collections, I also appreciate the comfort within the museum. The hall is cool, the lighting is good, and the atmosphere is serene. We could examine every detail of the collection without being disturbed. This made the experience of learning and appreciating the art high-quality.",Exhibit Quality and Diversity|Museum Atmosphere and Ambiance|Facilities and Amenities,Positive,,English
a18ac06e-b4bb-4df0-99fb-5ac830481d0d,2025-11-27 11:18:49,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Pusaka-01,5,Satisfied,5,5,5,,Mantap sekali pelayanannya.. Guide sangat ramah dan penjelasan mudah dimengerti. Kalau ke TMII wajib kesini dehhh..,Customer Service and Guides,Positive,,Bahasa
bd74fc26-db33-4b85-9e9c-3d3ac996ce20,2025-11-26 14:10:35,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Pusaka-01,5,Satisfied,5,5,5,,"Musium pusaka, tempat nya nyaman, koleksi benda nya bagus-bagus,, pelayanannya ramah dan baik,, fasilitas nya juga  lengkap",Customer Service and Guides|Facilities and Amenities|Collection Preservation and Conservation,Positive,,Bahasa
1053acbd-4b84-4bf9-b028-eeef82145141,2025-11-22 16:09:24,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Indonesia-01,4,Satisfied,5,4,4,,"This Asmat Museum is very unique, its really does show the diversity of Indonesia.",Exhibit Quality and Diversity,Positive,,English
89321d67-d67e-4a0c-954a-007dc16240d6,2025-11-21 11:12:51,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Pusaka-01,5,Satisfied,5,5,5,,Pertahankan yg sudsh baik,Suggestions for Facility Improvement,Positive,,Bahasa
192eec0f-006f-46f7-84a3-4c78f702ee9e,2025-11-21 09:19:53,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Pusaka-01,5,Satisfied,5,5,5,,"Sudah bagus, terawat & penjelasan guidenya pun sangat jelas, mudah dimengerti.",Customer Service and Guides|Exhibit Quality and Diversity,Positive,,Bahasa
f7ee7e59-35e2-4ec1-96e7-8b188c868e19,2025-11-20 11:40:00,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Pusaka-01,5,Satisfied,5,5,5,,"museum pusaka - museum ini punya aroma yg unik, mempunyai banyak koleksi keris, dan bapak resepsionis yang membantu menjelaskan tentang sejarah keris dan wawasan tentang keris.",Customer Service and Guides|Exhibit Quality and Diversity|Collection Preservation and Conservation,Positive,,Bahasa
a91eccfe-9ffe-4ac1-9f7e-059fff120399,2025-11-20 10:24:37,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Pusaka-01,5,Satisfied,5,5,5,,Bagus sekali tempatnya,Overall Visitor Experience and Satisfaction,Positive,,Bahasa
57cead68-5b70-41b7-a8e1-1193959d605e,2025-11-20 09:44:15,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Pusaka-01,5,Satisfied,5,5,5,,Pelayanannya sangat memuaskan,Customer Service and Guides,Positive,,Bahasa
2bd29263-9fb2-4286-9954-e3440448aafb,2025-11-19 15:46:30,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Pusaka-01,4,Satisfied,5,2,2,,"Semua museum gratis, tanpa terkecuali",Cost and Admission Policies,Positive,,Bahasa
512a3407-486f-45a7-9951-e21785134335,2026-01-01 15:00:10,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Indonesia-01,5,Satisfied,5,5,4,,,,,,Bahasa
0320322b-e8cf-489e-91ad-0f5a78b5980d,2026-01-01 14:55:40,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Indonesia-01,5,Satisfied,5,5,5,,"Seringin acara dongeng anaknyaa yaa, seruuu..",Overall Visitor Experience and Satisfaction,Positive,,Bahasa
6546e006-7eaf-465e-bfdf-4df015997329,2026-01-01 14:55:53,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Indonesia-01,5,Satisfied,5,5,5,,"Seruuu, menghibur, anak2 senang menyaksikannya dan sangat edukatif.",Educational Content and Interpretations,Positive,,Bahasa
61c2da02-f090-4a65-a34b-24ad7bf0de09,2026-01-01 14:35:34,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Indonesia-01,5,Satisfied,5,5,5,,,,,,Bahasa
a1848bba-d0bd-4f59-b355-6bcdcccded31,2026-02-01 13:21:20,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Pusaka-01,5,Satisfied,5,5,5,,menurut saya terkait fasilitas disini sangat amat bagus terlebih lagi pelayanan dan penjelasan dari juru disini sangat amat memuaskan,Customer Service and Guides,Positive,,Bahasa
40d6646e-06f4-4594-a1d6-c459daa6ac3c,2026-02-02 13:17:27,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Pusaka-01,5,Satisfied,5,5,5,,"Koleksinya lengkap, pelayanannya ramah dan guidenya jelas dalam memaparkan",Customer Service and Guides|Exhibit Quality and Diversity,Positive,,Bahasa
88932889-4d74-43a6-b11c-0fec1c8ee900,2026-01-03 13:10:07,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Pusaka-01,5,Satisfied,5,5,5,,Saya sangat senang sekali bisa berkesempatan berkunjung ke Museum Keris di TMII. Saya jadi mengetahui banyak tentang sejarah dan seluk beluk lainnya tentang keris di nusantara. Staf nya juga sangat ramah dan informatif. Terima kasih banyak,Customer Service and Guides|Exhibit Quality and Diversity|Educational Content and Interpretations,Positive,,Bahasa
37822386-bd7d-4085-b76d-a98d4555fdf4,2026-04-03 14:13:26,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Pusaka-01,5,Satisfied,5,5,5,,"museum yang sangat baik, pelayanan bintang 5, so far so good terimakasih buat guide tour nya",Customer Service and Guides,Positive,,Bahasa
af6a8546-767b-4ad5-b2b7-90a6e321c005,2026-04-03 14:13:19,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Pusaka-01,5,Satisfied,5,5,5,,"museum nya bagus,rapih penjaganya ramah,so far so good",Customer Service and Guides,Positive,,Bahasa
e4767f91-8ebf-42d3-a667-09d28bdeeb57,2026-01-04 15:12:33,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Pusaka-01,5,Satisfied,5,5,5,,"Sangat mencerahkan! Ternyata yang selama ini kita tau soal keris cuma asumsi aja. Setelah dapat penjelasan dari bapaknya, ternyata keris itu dibuat sesuai peruntukkan yang baik2. Worth to visit kalo kalian suka sejarah gaes",Educational Content and Interpretations,Positive,,Bahasa
8df1ef93-778a-4aa2-9dcb-7bd5e4195654,2026-02-05 15:51:21,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Pusaka-01,5,Satisfied,5,5,5,,Sejauh ini sudah sangat bangus,Overall Visitor Experience and Satisfaction,Positive,,Bahasa
5b69b9e6-631a-4847-9299-5ee1112cba2e,2026-02-05 13:04:10,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Indonesia-01,4,Satisfied,4,4,4,,"Alhamdulillah senang, so far sudah bagus banget sebagai tempat edukasi. Terimakasih Museum Indonesia",Educational Content and Interpretations,Positive,,Bahasa
88984799-d4e1-4d4f-8aa2-3dfaf20521f0,2026-03-05 12:45:17,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Indonesia-01,5,Satisfied,5,5,5,,N/A,,Neutral,,English
43f93b9a-a8be-46c2-a42f-0754d92eb198,2026-04-05 15:36:39,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Pusaka-01,5,Satisfied,5,5,5,,"Pelayanan nya bagus  Warisan nya dari jaman ke jaman YANG DAPAT KITA LIHAT DI SINI  Tempat ini mempunyai fasilitas yang bagus, RUANGAN NYA ADEM TEMPAT INI HARUS KALIAN KUNJUNGI",Customer Service and Guides|Overall Visitor Experience and Satisfaction|Museum Atmosphere and Ambiance|Facilities and Amenities,Positive,,Bahasa
18bc60a3-18cd-49c1-a565-3b21c0d3f7ee,2026-04-05 14:18:10,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Indonesia-01,5,Satisfied,5,5,5,,,,,,Bahasa
c895977b-affa-43e4-ba53-c7b560a820dd,2026-04-05 10:20:48,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Indonesia-01,4,Satisfied,4,4,4,,Keep it up,,Positive,,English
61834c64-e8c8-4586-bb29-b0c69d3274f8,2026-05-05 09:22:31,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Indonesia-01,5,Satisfied,5,5,5,,Alhamdulillah layout bagus,Facilities and Amenities,Positive,,Bahasa
d43c981c-8023-4ce9-aec8-64a7ce1566f5,2026-05-06 08:37:38,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Indonesia-01,5,Satisfied,5,5,5,,,,,,Bahasa
65c286dd-c641-485b-9d18-2807783ba653,2026-01-07 20:50:14,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Pusaka-01,5,Satisfied,5,5,5,,Tidak ada karena sudah oke,Suggestions for Facility Improvement,Neutral,,Bahasa
ff9fa4ab-b893-41c2-b11d-30b40865adce,2026-02-07 08:08:10,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Indonesia-01,5,Satisfied,5,5,5,,"museum indonesia sangat bersih, nyaman, wangi dan sejuk",Cleanliness and Maintenance,Positive,,Bahasa
6dca2647-e59d-46f0-a04b-6c60525961c5,2026-02-08 17:06:19,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Pusaka-01,5,Satisfied,5,5,5,,"Saya sangat sangat sangat puas sekali dengan pemaparan yang telah disampaikan oleh staf staf museum pusaka. Pengetahuan saya akan keris yang dulu  hanya gelas kosong kini sudah terpenuhi bahkan tumpah tumpah. Untuk kalian yang ingin mengetahui benda benda pusaka, berkunjunglah kemari, staff yang ramah dengan kualitas yang tinggi dalam memaparkan materi adalah hal yang akan kalian dapatkan. Terimakasih untuk para staff atas waktu nyaa",Customer Service and Guides,Positive,,Bahasa
b4c9f834-3574-4257-98de-f0ef9e668f20,2026-01-09 16:04:37,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Indonesia-01,5,Satisfied,5,5,5,,"suka sama cara museum menata koleksinya. Alur jalannya jelas, jadi nggak bingung harus mulai dari mana. Penempatannya nggak tumpang tindih, jadi setiap benda seni punya ruang untuk 'bercerita'",Collection Preservation and Conservation,Positive,,Bahasa
5903815e-199e-4b70-a499-29dbdad14224,2026-02-09 15:40:12,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Pusaka-01,5,Satisfied,5,5,5,,Fasilitas di Museum Pusaka sangat baik dan tertata dengan sangat baik.,Facilities and Amenities,Positive,,Bahasa
3893d239-bcec-4c46-9f59-982090331166,2025-12-09 11:29:13,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Pusaka-01,5,Satisfied,5,5,5,,Semua sudah cukup baik dan terawat. Tempat bersih dan asri. Tour guide menjelaskan dengan detail dan suara lantang.,Customer Service and Guides|Museum Atmosphere and Ambiance|Cleanliness and Maintenance,Positive,,Bahasa
c0b57553-4ede-47b9-bacd-9ce2cff797d7,2025-12-09 09:36:27,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Pusaka-01,5,Satisfied,5,5,5,,Pelayanan bagus pemberi materi menjelaskan secara gamblang,Customer Service and Guides,Positive,,Bahasa
d66da7ec-c0f4-4248-9a87-293b299c40ad,2025-12-09 09:32:50,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Pusaka-01,5,Satisfied,5,5,5,,Cukup mendukung untuk menambah informasi dan wawasan anak anak. Tempatnya bersih dan nyaman,Cleanliness and Maintenance|Educational Content and Interpretations,Positive,,Bahasa
0b1c2456-ff89-4208-a4d9-614875c59193,2026-02-10 11:14:59,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Pusaka-01,5,Satisfied,5,5,5,,"sudah lengkap, bagus, pemandu nya memberika informasi sangat lengkap dan bisa di pahami",Customer Service and Guides,Positive,,Bahasa
19faee01-9daa-4a05-a3b7-213f9145b107,2026-04-10 10:00:26,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Pusaka-01,5,Satisfied,5,5,5,,Tidak ada,,Neutral,,Bahasa
c7967ea0-f9de-4c49-a4a4-78f09c4cba64,2025-12-10 14:01:37,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Indonesia-01,5,Satisfied,5,5,5,,"Museum Indonesia nyaman, bersih dan cocok untuk anak anak fieldtrip",Overall Visitor Experience and Satisfaction|Cleanliness and Maintenance|Facilities and Amenities,Positive,,Bahasa
d27c1258-fa9a-4c83-bf12-cdaf09aa8008,2025-12-10 14:01:18,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Indonesia-01,4,Satisfied,5,5,5,,Tambah aktivitas di dalam,Suggestions for Facility Improvement,Neutral,,Bahasa
476fae0d-5877-4a87-9737-1acc22218c71,2025-12-11 15:11:51,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Pusaka-01,5,Satisfied,5,5,5,,,,,,Bahasa
7351dd0a-33e4-4118-a1bf-1581744dfcdc,2025-12-11 10:38:14,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Pusaka-01,5,Satisfied,5,3,3,,Ventilasi ruangan,Facilities and Amenities,Neutral,,Bahasa
0b4c5a04-312b-4825-80de-afe22373dd5a,2026-02-12 14:29:55,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Pusaka-01,5,Satisfied,5,5,5,,I need to say that it was a wonderful experience! I have one day in Jakarta and I chose to come here! So happy I did!,Overall Visitor Experience and Satisfaction,Positive,,English
86627c26-863e-4c6d-b878-01254b87b60e,2026-02-12 14:28:43,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Pusaka-01,5,Satisfied,5,5,5,,Ok,,Neutral,,Bahasa
c0329e36-b919-4ed8-99ee-cf0bf0af9e8e,2026-03-12 11:01:08,IDM,General,IDM,BOROBUDUR,,MUSEUM,IDM-BOROBUDUR-MUSEUM-Karmawibangga-01,5,Satisfied,5,5,5,,Tidak adak,,Negative,,Bahasa
190b43fa-74b9-4850-b643-f4f53cdd97d5,2025-12-13 09:31:19,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Indonesia-01,5,Satisfied,5,5,5,,Pintu masuk tidak kelihatan,Accessibility and Ease of Visit,Neutral,,Bahasa
281a1ae3-33ee-4a20-accf-f9d60a5fc00b,2025-12-13 08:17:52,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Indonesia-01,5,Satisfied,5,5,5,,Sudah baik,Overall Visitor Experience and Satisfaction,Positive,,Bahasa
636e7aa0-8b5b-4cbf-8025-c0e6eee35eb9,2026-01-14 11:29:26,IDM,General,IDM,TMII,,MUSEUM,IDM-TMII-MUSEUM-Museum Pusaka-01,5,Satisfied,5,5,5,,"tourgide ramah, murah senyum, penjelasan sangat paham.",Customer Service and Guides,Positive,,Bahasa
